timestamp,cpu_usage,memory_usage,temperature,battery_level,battery_charging,upload_speed_kbps,download_speed_kbps,screen_on,brightness,battery_drain,predicted_drain_average,inference_time_ms
4/23/2026 22:25,35,65,38.4,63,0,0.13570099,0.027624844,1,21,-141,-224.53113,3.033281
4/23/2026 22:25,46,66,38.4,63,0,0.3726708,0.14460403,1,21,-127,-237.35472,1.685209
4/23/2026 22:25,27,66,38.4,63,0,0.038800597,0.012610194,1,21,-123,-240.41978,4.949271
4/23/2026 22:25,26,65,38.4,63,0,0.29995972,0.072570905,1,21,-143,-237.87337,1.916406
4/23/2026 22:25,27,65,38.4,63,0,0.029021174,0,1,21,-130,-234.89445,6.32125
4/23/2026 22:25,37,65,38.4,63,0,0.110973015,0.021953357,1,21,-148,-238.69234,4.084636
4/23/2026 22:25,43,66,38.4,63,0,0.24129403,0.14051259,1,21,-376,-246.29417,1.579427
4/23/2026 22:25,85,67,38.4,63,0,0.08721471,0.040700197,1,21,-928,-252.1115,1.251042
4/23/2026 22:25,51,68,38.4,63,0,12.171539,186.60387,1,21,-1083,-266.14328,1.131823
4/23/2026 22:26,75,69,38.4,63,0,15.614052,46.883514,1,21,-458,-295.83334,1.194635
4/23/2026 22:26,75,69,38.4,63,0,13.765448,43.887466,1,21,-160,-318.35754,0.948489
4/23/2026 22:26,56,70,38.4,63,0,6.3036866,21.600979,1,21,-263,-326.54785,1.50901
4/23/2026 22:26,38,70,38.4,63,0,4.925409,93.04015,1,21,-281,-328.25427,1.533959
4/23/2026 22:26,41,68,38.4,63,0,5.5174203,26.286072,1,21,-359,-321.10202,1.87875
4/23/2026 22:26,39,67,38.4,63,0,1.8061913,2.1226451,1,21,-277,-308.78745,1.534896
4/23/2026 22:26,31,68,38.4,63,0,2.1746082,12.79733,1,21,-294,-294.60693,1.731406
4/23/2026 22:26,51,67,38.4,63,0,5.021246,31.097239,1,21,-331,-285.61755,1.393646
4/23/2026 22:26,31,68,38.4,63,0,0.5162456,0.58992547,1,21,-170,-277.20575,1.60026
4/23/2026 22:26,55,68,38.4,63,0,0.16126275,0.2018213,1,21,-419,-272.90082,1.133281
4/23/2026 22:26,80,71,38.4,63,0,9.040977,14.692408,1,21,-703,-299.29053,0.692865
4/23/2026 22:26,53,70,38.4,63,0,33.743362,277.4985,1,21,-425,-313.90918,1.322032
4/23/2026 22:26,49,70,38.4,63,0,24.638096,66.58606,1,21,-242,-319.62958,1.692031
4/23/2026 22:26,41,70,38.4,63,0,2.296537,11.018811,1,21,-255,-318.33038,1.81625
4/23/2026 22:26,71,70,38.4,63,0,6.983187,11.864784,1,21,-395,-324.5641,0.916927
4/23/2026 22:27,48,70,37.3,62,0,15.386457,11.98139,1,21,-339,-320.0025,1.319271
4/23/2026 22:27,74,71,37.3,62,0,12.317053,13.280714,1,21,-296,-330.76822,1.141771
4/23/2026 22:27,52,70,37.3,62,0,18.0955,11.90111,1,21,-181,-330.59824,1.124948
4/23/2026 22:27,33,70,37.3,62,0,9.672132,12.053279,1,21,-197,-319.5139,1.390677
4/23/2026 22:27,56,70,37.3,62,0,14.318555,12.345797,1,21,-188,-317.43057,1.495677
4/23/2026 22:27,30,70,37.3,62,0,17.423803,15.052255,1,21,-165,-305.13852,5.087188
4/23/2026 22:27,27,69,37.3,62,0,6.0516877,12.488485,1,21,-168,-285.8278,4.857708
4/23/2026 22:27,32,70,37.3,62,0,4.556001,10.829272,1,21,-170,-275.6043,6.752552
4/23/2026 22:27,27,70,37.3,62,0,4.8219433,12.09266,1,21,-170,-266.94318,2.008542
4/23/2026 22:27,26,69,37.3,62,0,8.610495,14.866931,1,21,-182,-258.32455,3.611927
4/23/2026 22:27,34,69,37.3,62,0,5.1518507,15.0315695,1,21,-165,-256.8042,4.629532
4/23/2026 22:27,37,69,37.3,62,0,8.596511,12.955439,1,21,-169,-261.02667,1.213385
4/23/2026 22:27,28,68,37.3,62,0,10.166022,12.165094,1,21,-158,-258.49026,3.124218
4/23/2026 22:27,26,68,37.3,62,0,4.879909,12.949616,1,21,-201,-251.4082,2.159115
4/23/2026 22:28,26,68,37.3,62,0,2.9030519,12.798708,1,21,-192,-244.88461,5.616615
4/23/2026 22:28,35,68,36.9,62,0,4.51295,13.961102,1,21,-170,-245.30185,1.229791
4/23/2026 22:28,42,68,36.9,62,0,19.060316,17.954435,1,21,-219,-256.65515,1.867395
4/23/2026 22:28,44,68,36.9,62,0,5.447183,14.012339,1,21,-254,-260.18967,1.631979
4/23/2026 22:28,36,69,36.9,62,0,5.3500547,13.071344,1,21,-307,-263.92746,1.761823
4/23/2026 22:28,35,69,36.9,62,0,3.2634678,12.072207,1,21,-317,-265.5943,1.571354
4/23/2026 22:28,38,69,36.9,62,0,1.593991,12.421467,1,21,-234,-267.00067,1.390365
4/23/2026 22:28,69,69,36.5,62,0,3.3832386,11.747309,1,21,-249,-274.74084,1.041198
4/23/2026 22:28,84,69,36.5,62,0,1.20256,11.057804,1,21,-389,-286.62503,0.913854
4/23/2026 22:28,84,71,36.5,62,0,0.4605601,16.482655,1,21,-419,-307.0163,1.769479
4/23/2026 22:28,32,70,36.5,62,0,32.13027,83.7952,1,21,-774,-306.7997,1.73
4/23/2026 22:28,45,71,36.5,62,0,26.965775,175.55334,1,21,-311,-307.27423,1.481771
4/23/2026 22:28,37,72,36.5,62,0,19.146065,46.69018,1,21,-623,-306.47763,9.733178
4/23/2026 22:28,86,74,36.5,62,0,23.357355,232.36263,1,21,-990,-339.6517,3.790625
4/23/2026 22:28,62,75,36.5,62,0,11.94719,22.633287,1,21,-925,-352.31793,1.653698
4/23/2026 22:29,61,71,36.5,62,0,29.719296,150.95119,1,21,-938,-357.7454,0.909844
4/23/2026 22:29,75,73,36.5,62,0,10.218473,18.364422,1,21,-667,-362.36545,0.918906
4/23/2026 22:29,62,73,36.5,62,0,34.7796,881.6085,1,21,-897,-353.58618,1.225521
4/23/2026 22:29,62,74,36.5,62,0,29.069197,472.06943,1,21,-1013,-348.3093,1.350938
4/23/2026 22:29,61,76,36.5,62,0,33.975666,70.35196,1,21,-868,-357.3394,1.273125
4/23/2026 22:29,57,75,36.5,62,0,29.685505,166.82549,1,21,-787,-360.98743,1.037865
4/23/2026 22:29,47,76,37,62,0,6.171826,16.042412,1,21,-772,-359.3546,0.993698
4/23/2026 22:29,47,75,37,62,0,4.983803,3.0961387,1,21,-376,-353.90585,1.119375
4/23/2026 22:29,37,75,37,62,0,4.7378845,92.14996,1,21,-402,-347.82266,5.334948
4/23/2026 22:29,45,75,37,62,0,3.5934503,70.37482,1,21,-373,-342.22433,1.252344
4/23/2026 22:29,38,74,37,62,0,1.3249184,0.17636427,1,21,-343,-331.4084,1.348542
4/23/2026 22:29,37,75,37,62,0,4.5746927,95.99498,1,21,-474,-325.9108,6.351093
4/23/2026 22:29,37,75,37,62,0,4.5067644,3.6452198,1,21,-451,-320.99704,1.557084
4/23/2026 22:29,52,75,37,62,0,8.471607,87.06457,1,21,-591,-318.65167,1.53948
4/23/2026 22:29,39,74,37,62,0,28.123007,300.30887,1,21,-471,-316.40256,1.980312
4/23/2026 22:30,42,75,37,62,0,11.480057,279.73117,1,21,-409,-315.1098,1.940312
4/23/2026 22:30,43,75,37,62,0,7.970441,108.30732,1,21,-250,-313.1579,1.596302
4/23/2026 22:30,38,75,37,62,0,9.901434,176.19691,1,21,-471,-313.05225,5.801666
4/23/2026 22:30,55,76,37,62,0,10.259836,144.44437,1,21,-466,-311.85913,1.328177
4/23/2026 22:30,45,76,37,62,0,22.471867,587.05347,1,21,-376,-313.65427,2.008333
4/23/2026 22:30,41,77,37,62,0,2.3885303,64.86057,1,21,-317,-310.9196,1.81474
4/23/2026 22:30,86,76,37,61,0,8.631591,352.9848,1,21,-396,-311.87543,1.102448
4/23/2026 22:30,58,75,37,61,0,12.1176,544.5186,1,21,-452,-304.56174,1.869896
4/23/2026 22:30,44,75,37,61,0,0.833285,0.8209418,1,21,-280,-301.86325,1.971407
4/23/2026 22:30,41,75,37,61,0,6.933037,93.03738,1,21,-347,-304.76166,1.747396
4/23/2026 22:30,47,76,37,61,0,0.72464055,0.32462925,1,21,-326,-308.47525,2.233697
4/23/2026 22:30,44,73,37,61,0,0.38150004,0.49726057,1,21,-369,-304.28278,1.714062
4/23/2026 22:30,34,73,37,61,0,3.3078058,67.92527,1,21,-233,-296.97137,7.334219
4/23/2026 22:30,48,74,37,61,0,4.274814,5.345268,1,21,-317,-298.0242,1.620729
4/23/2026 22:30,44,74,37,61,0,3.36161,52.573315,1,21,-523,-300.89243,1.957552
4/23/2026 22:31,47,73,37,61,0,6.8563385,194.0479,1,21,-326,-302.59973,1.63125
4/23/2026 22:31,42,73,37,61,0,1.540534,1.2324272,1,21,-285,-300.76016,2.464791
4/23/2026 22:31,44,75,37,61,0,10.235337,373.70206,1,21,-534,-309.03772,1.721354
4/23/2026 22:31,84,75,37,61,0,30.789412,372.12036,1,21,-498,-333.0436,1.172291
4/23/2026 22:31,86,75,37,61,0,42.595547,159.98935,1,21,-919,-352.18298,0.792865
4/23/2026 22:31,50,75,37,61,0,87.272026,629.8171,1,21,-781,-355.56888,2.223333
4/23/2026 22:31,41,76,36.8,61,0,139.81897,1756.3059,1,21,-648,-362.21698,1.790833
4/23/2026 22:31,52,76,36.8,61,0,87.61435,573.0646,1,21,-727,-342.0491,1.221042
4/23/2026 22:31,77,76,36.8,61,0,24.977623,54.03443,1,21,-447,-326.47498,1.085104
4/23/2026 22:31,44,75,36.8,61,0,10.776995,99.92946,1,21,-432,-326.41537,1.354948
4/23/2026 22:31,42,76,36.8,61,0,4.8347373,140.08623,1,21,-310,-330.7288,2.388438
4/23/2026 22:31,42,77,36.8,61,0,18.20158,859.457,1,21,-367,-334.18304,1.710625
4/23/2026 22:31,84,78,36.8,61,0,5.2083335,3.2777839,1,21,-1305,-327.27798,5.004479
4/23/2026 22:31,53,74,36.8,61,0,19.02174,25.592424,1,21,-670,-316.65332,1.163073
4/23/2026 22:31,49,74,36.8,61,0,11.705353,338.295,1,21,-432,-310.59213,0.937395
4/23/2026 22:32,68,75,36.8,61,0,7.2200913,15.495327,1,21,-388,-312.31616,2.390572
4/23/2026 22:32,47,76,36.8,61,0,10.208191,130.84138,1,21,-748,-318.16446,2.057292
4/23/2026 22:32,52,75,36.8,61,0,3.3079233,76.425735,1,21,-509,-317.19315,1.698334
4/23/2026 22:32,59,76,36.8,61,0,14.161492,30.93493,1,21,-624,-326.13174,1.317865
4/23/2026 22:32,46,75,36.8,61,0,58.95938,133.77058,1,21,-461,-336.81787,1.997135
4/23/2026 22:32,47,75,36.8,61,0,161.35246,180.52531,1,21,-532,-372.86404,4.102447
4/23/2026 22:32,49,75,36.8,61,0,13.389838,38.074276,1,21,-384,-363.48395,1.511666
4/23/2026 22:32,50,75,36.8,61,0,13.40651,109.03444,1,21,-437,-356.15405,1.572865
4/23/2026 22:32,37,75,36.8,61,0,28.623545,59.60217,1,21,-405,-351.61508,2.576928
4/23/2026 22:32,47,76,36.8,61,0,10.278878,23.511688,1,21,-406,-350.73227,1.770521
4/23/2026 22:32,84,75,36.8,61,0,6.8578167,87.728714,1,21,-582,-356.69708,1.009219
4/23/2026 22:32,48,76,36.8,61,0,42.450302,101.69266,1,21,-425,-362.4538,1.572812
4/23/2026 22:32,41,75,36.8,61,0,36.294807,146.39987,1,21,-674,-356.99734,2.113333
4/23/2026 22:32,41,74,36.8,61,0,12.470793,22.603085,1,21,-393,-344.4748,1.648802
4/23/2026 22:32,52,75,36.8,61,0,4.239147,14.674944,1,21,-352,-335.2326,2.059323
4/23/2026 22:33,47,75,36.8,61,0,34.686207,138.11844,1,21,-286,-337.34915,1.580833
4/23/2026 22:33,41,75,36.8,61,0,13.36483,51.742252,1,21,-506,-334.34497,1.757917
4/23/2026 22:33,47,75,36.8,61,0,11.595008,78.20936,1,21,-476,-332.50357,1.730104
4/23/2026 22:33,57,76,36.8,61,0,7.340628,53.267265,1,21,-448,-332.88782,1.825417
4/23/2026 22:33,47,75,36.8,61,0,7.303327,19.533922,1,21,-433,-330.65164,1.204791
4/23/2026 22:33,47,74,36.8,61,0,4.8175793,18.600763,1,21,-319,-325.18082,2.057917
4/23/2026 22:33,48,74,36.7,60,0,16.459694,334.01135,1,21,-767,-323.11893,1.443906
4/23/2026 22:33,58,72,36.7,60,0,13.984414,596.952,1,21,-521,-310.85065,1.406094
4/23/2026 22:33,86,73,36.7,60,0,18.922022,686.72156,1,21,-1141,-316.25595,0.881459
4/23/2026 22:33,65,73,36.7,60,0,17.306143,461.21506,1,21,-677,-315.67075,0.992135
4/23/2026 22:33,49,73,36.7,60,0,8.710257,119.148415,1,21,-424,-317.13287,1.419271
4/23/2026 22:33,49,72,36.7,60,0,106.7234,403.62637,1,21,-599,-334.73224,1.468229
4/23/2026 22:33,46,71,36.7,60,0,62.172054,583.75116,1,21,-664,-327.36877,2.005416
4/23/2026 22:33,35,72,36.7,60,0,65.92465,811.8875,1,21,-715,-316.6615,1.311354
4/23/2026 22:33,86,73,36.7,60,0,19.040417,25.997362,1,21,-425,-311.69238,1.119584
4/23/2026 22:34,70,73,36.7,60,0,14.82279,23.504372,1,21,-443,-315.869,0.951146
4/23/2026 22:34,69,73,36.7,60,0,15.362294,6.265728,1,21,-653,-327.72192,0.722032
4/23/2026 22:34,53,74,36.7,60,0,12.66778,36.927124,1,21,-470,-336.31506,1.897291
4/23/2026 22:34,77,74,36.7,60,0,8.933631,24.954252,1,21,-448,-351.0282,0.861198
4/23/2026 22:34,61,71,36.7,60,0,6.39282,12.614723,1,21,-608,-350.95404,1.079479
4/23/2026 22:34,54,73,36.7,60,0,30.899908,619.04987,1,21,-870,-345.02322,0.963594
4/23/2026 22:34,55,73,36.9,60,0,27.771833,841.27637,1,21,-610,-332.98096,1.479843
4/23/2026 22:34,52,73,36.9,60,0,3.9298608,163.23125,1,21,-558,-320.56375,1.180364
4/23/2026 22:34,86,73,36.9,60,0,6.9369025,247.20485,1,21,-515,-324.31805,1.555313
4/23/2026 22:34,58,72,36.9,60,0,33.193638,219.69835,1,21,-854,-330.31552,1.050782
4/23/2026 22:34,70,73,36.9,60,0,29.46633,293.71912,1,21,-692,-341.23602,1.163489
4/23/2026 22:34,56,75,36.9,60,0,17.284353,412.93176,1,21,-495,-343.2497,0.7975
4/23/2026 22:34,57,72,36.9,60,0,14.904262,18.115574,1,21,-767,-341.44135,1.357604
4/23/2026 22:34,73,73,36.9,60,0,85.16725,156.51276,1,21,-965,-381.79105,0.77573
4/23/2026 22:34,75,73,36.9,60,0,64.80649,52.956715,1,21,-471,-399.0571,2.050417
4/23/2026 22:35,56,73,36.9,60,0,91.811424,521.1747,1,21,-512,-398.54346,5.595052
4/23/2026 22:35,86,73,36.9,60,0,131.79337,384.5486,1,21,-1138,-424.30804,1.06448
4/23/2026 22:35,46,74,36.9,60,0,135.5996,128.51703,1,21,-1077,-420.1874,5.380052
4/23/2026 22:35,47,73,36.9,60,0,137.68274,97.77161,1,21,-837,-410.8006,1.711459
4/23/2026 22:35,49,73,36.9,60,0,71.80645,173.91084,1,21,-444,-397.99814,2.902709
4/23/2026 22:35,41,73,36.9,60,0,11.566685,24.405588,1,21,-378,-386.81134,1.854323
4/23/2026 22:35,48,73,37.3,59,0,5.790797,9.526451,1,21,-352,-376.1699,1.828907
4/23/2026 22:35,44,74,37.3,59,0,14.804766,95.50456,1,21,-236,-371.81506,1.882188
4/23/2026 22:35,59,73,37.3,59,0,12.578397,12.223526,1,21,-304,-367.15332,1.332917
4/23/2026 22:35,77,73,37.3,59,0,3.4019117,95.983154,1,21,-286,-363.7232,0.906406
4/23/2026 22:35,47,73,37.3,59,0,56.211628,82.48264,1,21,-301,-364.20126,2.361406
4/23/2026 22:35,47,73,37.3,59,0,11.062372,30.890036,1,21,-370,-354.9644,1.796979
4/23/2026 22:35,44,73,37.3,59,0,7.8360114,24.87944,1,21,-421,-346.3463,2.502552
4/23/2026 22:35,41,74,37.3,59,0,11.81643,81.691315,1,21,-453,-343.1534,1.832552
4/23/2026 22:35,81,74,37.3,59,0,0.96829885,0.8419145,1,21,-308,-345.86276,0.92125
4/23/2026 22:36,53,76,37.3,59,0,28.791447,154.01254,1,21,-560,-354.69983,1.281875
4/23/2026 22:36,49,76,37.3,59,0,22.840214,328.37793,1,21,-345,-356.13635,1.348698
4/23/2026 22:36,83,76,37.3,59,0,15.653373,130.28586,1,21,-527,-361.6774,0.852292
4/23/2026 22:36,55,77,37.3,59,0,16.31872,153.13678,1,21,-755,-359.87805,1.425573
4/23/2026 22:36,47,74,37.3,59,0,31.28493,28.236385,1,21,-392,-353.68054,1.1
4/23/2026 22:36,57,73,37.3,59,0,2.9095547,5.6058955,1,21,-418,-340.2205,1.119687
4/23/2026 22:36,67,72,37.3,59,0,0.49604714,0.87148005,1,21,-380,-331.90704,1.070729
4/23/2026 22:36,62,69,37.3,59,0,6.5041647,26.051249,1,21,-376,-325.97314,0.753334
4/23/2026 22:36,52,69,37.3,59,0,12.107377,22.919006,1,21,-437,-315.94107,1.334792
4/23/2026 22:36,69,70,37.3,59,0,7.1494594,9.07291,1,21,-410,-320.73624,0.703021
4/23/2026 22:36,35,69,37.3,59,0,8.266783,155.8291,1,21,-584,-311.0357,1.975365
4/23/2026 22:36,51,68,37.3,59,0,1.0171514,0.51282895,1,21,-400,-298.88434,1.451406
4/23/2026 22:36,29,70,37.3,59,0,3.4515262,0.4600738,0,21,-239,-252.65598,5.019323
4/23/2026 22:36,24,69,37.3,59,0,0.21521571,0.24830724,0,21,-167,-206.74037,7.227604
4/23/2026 22:36,24,69,37.3,59,0,2.6376584,2.7147617,0,21,-85,-173.46681,5.398177
4/23/2026 22:37,24,69,37.3,59,0,0.028935185,0.46223956,0,21,-87,-149.3674,4.824271
4/23/2026 22:37,27,71,37.1,59,0,7.387152,10.56737,0,21,-133,-140.96835,5.888541
4/23/2026 22:37,24,70,37.1,59,0,0.5119,0.32849327,0,21,-103,-133.2282,6.251042
4/23/2026 22:37,24,70,37.1,59,0,0.18369307,0.20996937,0,21,-107,-127.39336,5.956459
4/23/2026 22:37,24,70,37.1,59,0,0.37895733,0.28180733,0,21,-82,-123.39236,4.655313
4/23/2026 22:37,86,71,37.1,59,0,2.9883826,4.1760545,1,21,-771,-169.1344,0.918594
4/23/2026 22:37,86,73,37.1,59,0,42.282585,222.20537,1,21,-537,-255.51068,0.941093
4/23/2026 22:37,59,72,37.1,59,0,13.543252,29.41215,1,21,-592,-299.18347,1.190781
4/23/2026 22:37,53,75,37.1,59,0,46.971737,493.0019,1,21,-525,-328.9002,1.33875
4/23/2026 22:37,70,75,37.1,59,0,15.427261,104.15033,1,21,-496,-345.91547,1.223803
4/23/2026 22:37,78,70,37.1,59,0,21.706322,135.23354,1,21,-873,-354.00723,1.060364
4/23/2026 22:37,49,70,37.1,59,0,32.037567,233.81918,1,21,-523,-347.1644,1.205573
4/23/2026 22:37,78,71,37.1,59,0,8.919742,103.76116,1,21,-516,-347.47464,8.654375
4/23/2026 22:37,71,71,37.1,59,0,9.20091,21.001543,1,21,-345,-351.37933,1.914896
4/23/2026 22:38,77,71,37.1,59,0,9.665752,69.15836,1,21,-691,-358.7156,0.869323
4/23/2026 22:38,41,71,37.1,59,0,3.0742013,26.284956,1,21,-462,-356.20877,1.488958
4/23/2026 22:38,75,70,37.1,59,0,58.400375,240.45613,1,21,-559,-383.10638,0.997135
4/23/2026 22:38,30,70,37.1,59,0,12.206666,61.106125,1,21,-272,-369.84528,1.474531
4/23/2026 22:38,57,71,37.1,59,0,27.09979,718.9695,1,21,-409,-351.86386,1.774844
4/23/2026 22:38,43,72,37.1,59,0,16.508602,731.1426,1,21,-409,-336.30667,1.384479
4/23/2026 22:38,39,71,37.2,59,0,50.844196,2203.8225,1,21,-488,-325.33234,1.825469
4/23/2026 22:38,37,71,37.2,59,0,5.2572384,108.27355,1,21,-260,-298.676,1.941198
4/23/2026 22:38,31,71,37.2,59,0,7.3811707,104.03803,1,21,-247,-285.26013,2.154531
4/23/2026 22:38,47,72,37.2,59,0,10.232518,453.86337,1,21,-406,-283.2095,1.381719
4/23/2026 22:38,36,71,37.2,59,0,9.122031,94.6163,1,21,-518,-281.40768,1.87974
4/23/2026 22:38,35,72,37.2,59,0,2.4959025,16.364887,1,21,-320,-279.68094,7.765573
4/23/2026 22:38,52,71,37.2,59,0,1.2295392,14.711137,1,21,-343,-275.92703,1.861614
4/23/2026 22:38,31,72,37.2,59,0,4.079272,72.541824,1,21,-280,-274.38153,2.909896
4/23/2026 22:38,44,71,37.2,59,0,1.3353642,1.4956954,1,21,-482,-274.7827,2.228802
4/23/2026 22:39,42,71,37.2,59,0,0.629696,12.754741,1,21,-326,-276.1086,1.292136
4/23/2026 22:39,72,71,37.2,59,0,3.277039,23.340717,1,21,-365,-282.3125,1.068698
